"","window","bayes_factor","is_sig","mean_a","mean_b","sd_a","sd_b","log2_fold_change","a","b"
"1249","Chr1:28073451-28073500",-0.500006713886441,FALSE,773.618520101372,848.242068365945,125.175103348423,219.477261005535,-0.132853702090511,"col_a4_4h","col_mock"
"1250","Chr1:28073501-28073550",-0.255762214896771,FALSE,468.629294877365,958.087322608377,480.082765822183,591.695188909931,-1.03171001045446,"col_a4_4h","col_mock"
"1251","Chr1:28073551-28073600",-0.509241732607981,FALSE,471.421822687129,563.049975524219,105.204221001673,314.672235825764,-0.25624443533755,"col_a4_4h","col_mock"
"1252","Chr1:28073601-28073650",-0.51594140202548,FALSE,751.974783881646,611.684244222501,481.807931825595,236.097424621902,0.297897168956788,"col_a4_4h","col_mock"
"1253","Chr1:28073651-28073700",-0.57489279913298,FALSE,498.710968092613,484.333816038163,290.285312725985,387.205783000501,0.0422021973966075,"col_a4_4h","col_mock"
"1254","Chr1:28073701-28073750",0.291337265457443,FALSE,467.880508464663,202.175939263409,215.120365856537,48.9863058249164,1.21052881450165,"col_a4_4h","col_mock"
"1255","Chr1:28073751-28073800",0.365062235949885,FALSE,792.346161730828,376.939167175572,292.849288340629,141.618426684103,1.07179914439983,"col_a4_4h","col_mock"
"1256","Chr1:28073801-28073850",-0.493236356994461,FALSE,576.932458495927,628.468748709891,151.791996815561,69.4348589700017,-0.12343857445887,"col_a4_4h","col_mock"
"1257","Chr1:28073851-28073900",0.125569821484445,FALSE,767.325998326206,517.954736188919,205.012726937234,124.011483997586,0.567013609714739,"col_a4_4h","col_mock"
"1258","Chr1:28073901-28073950",-0.536176846249501,FALSE,731.810362736618,926.76287163034,348.277307170833,852.701699446852,-0.34073040251751,"col_a4_4h","col_mock"
"1259","Chr1:28073951-28074000",-0.290722766710076,FALSE,681.130071721711,875.420311801723,55.1176000126992,318.357028365519,-0.362045530062785,"col_a4_4h","col_mock"
"1260","Chr1:28074001-28074050",-0.575683803386173,FALSE,610.844560538179,611.220645396176,7.45489988875622,338.434195158833,-0.000887965346005521,"col_a4_4h","col_mock"
"1261","Chr1:28074051-28074100",-0.566764477477215,FALSE,423.837523036237,386.48088800323,259.874848259673,268.98241050311,0.133114244825103,"col_a4_4h","col_mock"
"1262","Chr1:28074101-28074150",-0.575334407708204,FALSE,179.643703064249,176.686286659188,109.269480956723,102.271794805128,0.023948295551407,"col_a4_4h","col_mock"
"1263","Chr1:28074201-28074250",-0.550070009935098,FALSE,410.056066346987,382.782075985122,132.037768555902,91.3164980752595,0.0992979044425719,"col_a4_4h","col_mock"
"1264","Chr1:28074251-28074300",-0.506284420890015,FALSE,570.719241049001,429.389452001034,427.314462229637,260.404725784953,0.410494450731034,"col_a4_4h","col_mock"
"1265","Chr1:28074301-28074350",-0.547117637512821,FALSE,359.828071488322,304.6747323583,242.445037146287,188.663677536805,0.240037883123203,"col_a4_4h","col_mock"
"1266","Chr1:28074351-28074400",-0.557605990381044,FALSE,538.44420054512,470.869295658486,121.534098666403,458.422123856503,0.193470193972747,"col_a4_4h","col_mock"
"1267","Chr1:28074401-28074450",-0.392580001265863,FALSE,371.948114482677,255.877291732067,104.92993322879,223.080891227123,0.539649265619199,"col_a4_4h","col_mock"
"1268","Chr1:28074451-28074500",0.267929946873361,FALSE,507.334188696369,323.700008552407,154.456454526971,17.6033325323319,0.648278981722497,"col_a4_4h","col_mock"
"1269","Chr1:28074501-28074550",-0.330499643738229,FALSE,452.749725571182,270.241003911302,225.04831737195,241.6649465319,0.744467174011093,"col_a4_4h","col_mock"
"1270","Chr1:28074551-28074600",-0.295185283333322,FALSE,362.086904113494,311.800434360177,13.5768281799982,83.2738160951769,0.215713060838983,"col_a4_4h","col_mock"
"1271","Chr1:28074601-28074650",-0.368586573321108,FALSE,347.810196450567,277.995638409774,122.069334326437,65.7692420168814,0.323237979428151,"col_a4_4h","col_mock"
"1272","Chr1:28074651-28074700",-0.525858790984764,FALSE,272.571065187894,213.377742555276,159.994643029987,190.080050436296,0.353222724409949,"col_a4_4h","col_mock"
"1273","Chr1:28074701-28074750",-0.523929092067976,FALSE,494.013786830171,444.340261760045,182.595861264806,92.0414070423467,0.152886434636623,"col_a4_4h","col_mock"
"1274","Chr1:28074751-28074800",-0.55328867110308,FALSE,1193.03662140236,1117.85841931574,315.432433401851,353.248607503729,0.0939008512484559,"col_a4_4h","col_mock"
"1275","Chr1:28074801-28074850",0.387490740065383,FALSE,762.167139970712,1380.47713958105,53.3063580953022,472.92677039622,-0.856987683054823,"col_a4_4h","col_mock"
"1276","Chr1:28074851-28074900",-0.528231960985783,FALSE,522.978724876809,672.553608897214,125.221955258123,631.366822854393,-0.36289701085168,"col_a4_4h","col_mock"
"1277","Chr1:28074901-28074950",-0.574016534465794,FALSE,671.793202795162,694.627930569591,392.269188166965,355.671324404676,-0.0482232233274026,"col_a4_4h","col_mock"
"1278","Chr1:28074951-28075000",-0.49575611181777,FALSE,453.510699626893,336.636278338443,217.75217553319,317.117886468176,0.429945928291834,"col_a4_4h","col_mock"
"1279","Chr1:28075001-28075050",-0.209909406853628,FALSE,334.588869147916,528.90947050181,200.746456458682,195.050458133135,-0.660631356419892,"col_a4_4h","col_mock"
"1280","Chr1:28075051-28075100",-0.556353024645746,FALSE,161.593263711978,143.699754923088,109.593671122359,52.2439845097195,0.169309456853409,"col_a4_4h","col_mock"
"1281","Chr1:28974601-28974650",-0.381647414930768,FALSE,202.486850360617,118.896843630104,155.086741766971,74.4530528458826,0.768117805222217,"col_a4_4h","col_mock"
"1282","Chr1:28974651-28974700",-0.575029800348955,FALSE,204.260501504651,208.36360830076,149.2965753948,27.8489497918669,-0.0286930734741093,"col_a4_4h","col_mock"
"1283","Chr1:28974701-28974750",0.101041984438584,FALSE,114.477369247622,227.568268002124,106.715563673594,31.4845126835679,-0.991236979402515,"col_a4_4h","col_mock"
"1284","Chr1:28974751-28974800",-0.522670413229027,FALSE,198.124635789377,160.225842483749,105.179321622338,112.62922499641,0.306301427448113,"col_a4_4h","col_mock"
"1285","Chr1:28974801-28974850",0.183878596220669,FALSE,453.456709858938,176.792351065163,210.788854160693,137.86899097783,1.35890896982787,"col_a4_4h","col_mock"
"1286","Chr1:28974851-28974900",-0.0365776331879282,FALSE,378.8042278556,525.176190581919,103.705499375361,130.53714455394,-0.471349078709936,"col_a4_4h","col_mock"
"1287","Chr1:28974901-28974950",-0.573817856201773,FALSE,403.893826996192,418.260949330396,149.755674278831,277.029185394694,-0.0504272115079225,"col_a4_4h","col_mock"
"1288","Chr1:28974951-28975000",-0.513871702689088,FALSE,432.702875515404,489.174918731626,193.795924712571,86.5209877002174,-0.176973726857403,"col_a4_4h","col_mock"
"1289","Chr1:28975001-28975050",-0.514628105442416,FALSE,359.451204094287,294.542003765033,167.844286356631,179.146551856295,0.287322549275452,"col_a4_4h","col_mock"
"1290","Chr1:28975051-28975100",-0.574761849630694,FALSE,306.254633344159,311.869978482167,130.717884515637,116.48461690261,-0.0262130104471564,"col_a4_4h","col_mock"
"1291","Chr1:28975101-28975150",-0.519472868775153,FALSE,240.130202185005,311.059404235473,270.448183289994,72.069806486332,-0.373373255002114,"col_a4_4h","col_mock"
"1292","Chr1:28975151-28975200",0.487183944423435,FALSE,453.842276501106,162.029884555307,179.895308318386,105.822144538714,1.48593107956965,"col_a4_4h","col_mock"
"1293","Chr1:28975201-28975250",-0.399230858969169,FALSE,373.66291620834,440.332391036595,51.516735123735,134.968341599018,-0.23685558139658,"col_a4_4h","col_mock"
"1294","Chr1:28975251-28975300",-0.405588590113328,FALSE,298.849012111947,204.72727188771,187.411616783651,90.3014978864197,0.545713475985199,"col_a4_4h","col_mock"
"1295","Chr1:28975301-28975350",0.514031427250613,FALSE,113.30414381339,231.138555462963,13.1017496915322,81.6480659933025,-1.02855730604128,"col_a4_4h","col_mock"
"1296","Chr1:28975351-28975400",-0.569070263768152,FALSE,286.848690581139,308.629168441053,246.683712035526,57.8169317099453,-0.105584484654862,"col_a4_4h","col_mock"
"1297","Chr1:28975401-28975450",-0.572981361208257,FALSE,368.159401030416,357.313736470296,38.1495575219307,193.800478587119,0.0431391639548912,"col_a4_4h","col_mock"
"1298","Chr1:28975451-28975500",-0.329869632457529,FALSE,312.400432857958,222.929987870945,157.031918451501,38.3783385889248,0.486805755814823,"col_a4_4h","col_mock"
"1299","Chr1:28975501-28975550",-0.524161499555415,FALSE,288.501894589774,270.544157715876,43.3923260562938,60.0582589599964,0.0927167057883197,"col_a4_4h","col_mock"
"1300","Chr1:28975551-28975600",0.423463716218655,FALSE,345.696926595561,221.383798304605,24.6239602232228,89.8177863705119,0.642958133278818,"col_a4_4h","col_mock"
"1301","Chr1:28975601-28975650",-0.571094843217589,FALSE,350.864117424171,331.324404069384,238.689648139875,132.477746619706,0.0826679414367157,"col_a4_4h","col_mock"
"1302","Chr1:28975651-28975700",-0.324667382645727,FALSE,272.946740866903,144.654309925341,155.279062282784,168.457833049988,0.916010162111049,"col_a4_4h","col_mock"
"1303","Chr1:28975701-28975750",-0.16191520856727,FALSE,343.021834317708,164.604906891465,209.990924670375,113.970254381438,1.05929306766542,"col_a4_4h","col_mock"
"1304","Chr1:28975751-28975800",-0.457074214705254,FALSE,160.534264291787,215.408801897821,138.043938251838,50.4259162472474,-0.424195943804863,"col_a4_4h","col_mock"
"1305","Chr1:28975801-28975850",-0.575246504036594,FALSE,184.726913267543,186.563578464129,39.1210730078711,73.3225593058342,-0.0142732951327442,"col_a4_4h","col_mock"
"1306","Chr1:28975851-28975900",-0.320532997112683,FALSE,229.415621724305,158.585835166971,105.884798152351,67.0704653404663,0.532699717162173,"col_a4_4h","col_mock"
"1307","Chr1:28975901-28975950",-0.547839308920868,FALSE,388.107311068851,424.250428368053,116.843974089733,167.151658525056,-0.128460505956843,"col_a4_4h","col_mock"
"1308","Chr1:28975951-28976000",0.278722544053757,FALSE,390.005495667519,215.632024967093,43.0161115364695,139.833311984877,0.854922995125538,"col_a4_4h","col_mock"
"1309","Chr1:28976001-28976050",-0.209725452778196,FALSE,548.067417978094,445.440318210152,83.6923875991974,121.797863707679,0.299121223637649,"col_a4_4h","col_mock"
"1310","Chr1:28976051-28976100",-0.521343966972878,FALSE,364.539166733318,450.063360706369,201.359902764649,278.149371258889,-0.304054292280595,"col_a4_4h","col_mock"
"1311","Chr1:28976101-28976150",-0.564726020036518,FALSE,509.894383056102,549.960991808527,285.575108109873,222.06419281353,-0.109130847853545,"col_a4_4h","col_mock"
"1312","Chr1:28976151-28976200",-0.549498644914526,FALSE,410.627470538576,359.260419245952,230.657695309009,190.255659278871,0.192800147198533,"col_a4_4h","col_mock"
"1313","Chr1:28976201-28976250",-0.478263634999237,FALSE,280.684403178427,219.231888833164,166.069444220401,75.6325013927888,0.356491235892994,"col_a4_4h","col_mock"
"1314","Chr1:28976251-28976300",-0.566014595333538,FALSE,452.816930981365,405.81252257379,445.009804416795,78.7055975535159,0.158114517539868,"col_a4_4h","col_mock"
"1315","Chr1:28976301-28976350",-0.507755539017457,FALSE,555.060761716405,420.316468028847,480.312231037171,44.726754201434,0.401169727402216,"col_a4_4h","col_mock"
"1316","Chr1:28976351-28976400",-0.574689915737244,FALSE,607.181935976374,625.384783586189,118.253675323487,533.716278389768,-0.0426152467129228,"col_a4_4h","col_mock"
"1317","Chr1:28976401-28976450",-0.335266824726392,FALSE,415.42870117618,491.111191350261,112.486426814739,80.7012185443263,-0.241448806100382,"col_a4_4h","col_mock"
"1318","Chr1:28976451-28976500",-0.414088522238191,FALSE,543.390929573577,388.913309628996,169.922715542287,307.107194215209,0.482541875501734,"col_a4_4h","col_mock"
"1319","Chr1:28976501-28976550",-0.284757128985682,FALSE,677.156355512973,488.715230844989,228.650747114312,208.8959675281,0.470494923806129,"col_a4_4h","col_mock"
"1320","Chr1:28976551-28976600",0.0967318695416357,FALSE,308.637880449938,202.764259414303,79.1668368133255,68.3703993977968,0.606111765256352,"col_a4_4h","col_mock"
"1321","Chr1:28976601-28976650",-0.455859886907901,FALSE,432.153069073238,572.938670925608,219.429139851857,304.140710109745,-0.406838309825492,"col_a4_4h","col_mock"
"1322","Chr1:28976651-28976700",-0.571147281456244,FALSE,485.209189396904,465.839227238679,170.328169302222,212.297587192858,0.0587747433176582,"col_a4_4h","col_mock"
"1323","Chr1:28976701-28976750",-0.430017643217417,FALSE,274.254754508061,362.641181634078,157.563718096938,142.266731129608,-0.403026135685956,"col_a4_4h","col_mock"
"1324","Chr1:28976751-28976800",-0.574455900706428,FALSE,610.366470181051,626.942294407218,295.609031730822,336.471246955053,-0.0386569478247859,"col_a4_4h","col_mock"
"1325","Chr1:28976801-28976850",-0.455283094478668,FALSE,490.658906933677,433.133283374659,118.016663045225,97.1397126445173,0.179909411570969,"col_a4_4h","col_mock"
"1326","Chr1:28976851-28976900",-0.574963016086641,FALSE,506.714356540394,501.065290164158,124.205115665216,155.715772545241,0.0161741020161795,"col_a4_4h","col_mock"
"1327","Chr1:28976901-28976950",-0.531779722064225,FALSE,323.722299003127,349.300701326701,50.3012317323547,102.886187532906,-0.109712793071157,"col_a4_4h","col_mock"
"1328","Chr1:28976951-28977000",-0.25040813632954,FALSE,283.829734197039,180.935193035212,141.944550708272,70.8818617774721,0.649552686504831,"col_a4_4h","col_mock"
"1329","Chr1:28977001-28977050",-0.573353221305762,FALSE,425.534965288172,414.124373670018,67.9756177128378,213.210996932592,0.0392135635672791,"col_a4_4h","col_mock"
"1330","Chr1:28977051-28977100",-0.315473922794254,FALSE,434.067253581106,315.217431509532,194.74049543808,73.1248438173151,0.461571270531547,"col_a4_4h","col_mock"
"1331","Chr1:28977101-28977150",-0.231374258133673,FALSE,415.004082545799,612.272899663213,235.541559899922,176.51468760403,-0.56104929929623,"col_a4_4h","col_mock"
"1332","Chr1:28977151-28977200",-0.256784597905417,FALSE,915.558723751764,796.30376397679,149.784793384375,110.259239363888,0.201333546177362,"col_a4_4h","col_mock"
"1333","Chr1:28977201-28977250",1.95338174053823,FALSE,420.054842391356,981.041804232151,14.8482550090243,181.274400194821,-1.22373691543134,"col_a4_4h","col_mock"
"1334","Chr1:28977251-28977300",-0.487424844997337,FALSE,417.247520053179,565.872278674411,193.156171861826,422.592076625134,-0.439572988622311,"col_a4_4h","col_mock"
"1335","Chr1:28977301-28977350",-0.573344007876214,FALSE,607.512314336848,618.801760175158,190.238752498643,112.41861244185,-0.0265636479327117,"col_a4_4h","col_mock"
"1336","Chr1:28977351-28977400",-0.42356560968259,FALSE,427.313416595607,539.20637605733,24.0974700150937,261.488828651766,-0.335542941510105,"col_a4_4h","col_mock"
"1337","Chr1:28977401-28977450",-0.498696162695707,FALSE,171.315599623336,134.640267039009,62.0564374615503,106.289395501061,0.347546582899328,"col_a4_4h","col_mock"
"1338","Chr2:1537501-1537550",-0.0562638993194069,FALSE,155.844992226315,202.906658388289,43.6929485646603,33.1824820218531,-0.38070441042618,"col_a4_4h","col_mock"
"1339","Chr2:1537551-1537600",-0.567237615081354,FALSE,260.326408787415,278.23872644455,85.7148927438852,163.16761279709,-0.0960015610373896,"col_a4_4h","col_mock"
"1340","Chr2:1537601-1537650",-0.364940760055614,FALSE,280.416373563606,179.44089082848,117.499010083274,160.161414320819,0.644061903269355,"col_a4_4h","col_mock"
"1341","Chr2:1537651-1537700",-0.333319983312482,FALSE,191.572496823995,275.555443459613,116.906024565407,98.6041864639108,-0.524452172273118,"col_a4_4h","col_mock"
"1342","Chr2:1537701-1537750",-0.265467776744697,FALSE,396.993956236716,228.097364323013,245.163267888923,107.294595017783,0.799467267880697,"col_a4_4h","col_mock"
"1343","Chr2:1537751-1537800",0.28807291185854,FALSE,377.124332311899,122.748797673538,207.352705008844,43.1054131745318,1.61933134373507,"col_a4_4h","col_mock"
"1344","Chr2:1537801-1537850",-0.466896223420822,FALSE,70.1170710509068,90.489064465027,31.6403766378715,47.5297869296707,-0.367977721413834,"col_a4_4h","col_mock"
"1345","Chr2:1538001-1538050",-0.468933385139335,FALSE,214.874975658093,178.694186860487,102.16993333576,7.11204303722462,0.266004773752839,"col_a4_4h","col_mock"
"1346","Chr2:1538051-1538100",-0.0902690277036404,FALSE,357.891784855586,162.327643688004,183.757367639192,150.84989616579,1.14061472265826,"col_a4_4h","col_mock"
"1347","Chr2:1538101-1538150",-0.450904144566459,FALSE,211.725974797678,153.243248114897,75.6504396841522,132.404708916396,0.46637476147928,"col_a4_4h","col_mock"
"1348","Chr2:1538151-1538200",-0.0749220635459249,FALSE,297.080951941085,168.800788515069,151.958115133511,17.6900592781661,0.815534462992808,"col_a4_4h","col_mock"
"1349","Chr2:1538201-1538250",-0.573943560153182,FALSE,278.446444858106,254.854781378841,309.331525369541,437.077163374766,0.127724452572889,"col_a4_4h","col_mock"
"1350","Chr2:1538251-1538300",-0.527474689877339,FALSE,224.072573034388,180.432669060516,66.036092527589,174.185206508353,0.312505494694306,"col_a4_4h","col_mock"
"1351","Chr2:1538301-1538350",-0.391663421435053,FALSE,248.631384112552,339.572878665808,4.8971310109383,192.569136282562,-0.449712821291905,"col_a4_4h","col_mock"
"1352","Chr2:1538351-1538400",-0.575229217558129,FALSE,267.442975981575,272.042201155269,100.643399405089,177.58543625776,-0.024599156333606,"col_a4_4h","col_mock"
"1353","Chr2:1538401-1538450",-0.50929466008008,FALSE,305.300625306753,268.55755201965,108.544119815978,77.0384046987355,0.184999252806195,"col_a4_4h","col_mock"
"1354","Chr2:1538451-1538500",0.217066057834258,FALSE,297.733754334082,109.89058405637,134.422611084558,97.5063483652373,1.43795501577062,"col_a4_4h","col_mock"
"1355","Chr2:1538501-1538550",-0.510503396827384,FALSE,243.064345125596,326.226982538344,139.955521321553,270.009555464139,-0.424537832296383,"col_a4_4h","col_mock"
"1356","Chr2:1538551-1538600",-0.471138612556732,FALSE,255.483603293043,163.387333582634,251.631441713885,78.4100985390537,0.644934558743959,"col_a4_4h","col_mock"
"1357","Chr2:1538601-1538650",-0.453270395005134,FALSE,358.859287412228,274.612353781187,63.2521992130825,212.699435692545,0.386021730287891,"col_a4_4h","col_mock"
"1358","Chr2:1538651-1538700",-0.2932161997296,FALSE,504.670371223506,353.164166777839,158.588149025724,197.385389306537,0.51500241997111,"col_a4_4h","col_mock"
"1359","Chr2:1538701-1538750",-0.575454234834191,FALSE,413.065076093741,408.846974773383,131.239568753152,228.070438416315,0.0148081227848854,"col_a4_4h","col_mock"
"1360","Chr2:1538751-1538800",-0.514216405178771,FALSE,456.333738036628,558.036594620663,344.275703237367,168.545784983224,-0.290270413199926,"col_a4_4h","col_mock"
"1361","Chr2:1538801-1538850",-0.557970204868506,FALSE,385.430466336073,328.828770952626,278.60511990652,288.884714462507,0.229134080421061,"col_a4_4h","col_mock"
"1362","Chr2:1538851-1538900",-0.572572054243962,FALSE,520.931323170012,495.826252267043,349.270689763824,243.98930466459,0.0712585286506787,"col_a4_4h","col_mock"
"1363","Chr2:1538901-1538950",0.0414754587163069,FALSE,951.762404442254,520.841363664177,409.901195510836,186.420675318114,0.869757440159791,"col_a4_4h","col_mock"
"1364","Chr2:1538951-1539000",0.609291677972404,FALSE,968.817590559244,491.730308551716,262.470066052017,171.827623728214,0.978357779273591,"col_a4_4h","col_mock"
"1365","Chr2:1539001-1539050",-0.300342337876899,FALSE,837.774850069143,513.497007241274,343.931035963868,428.967814592441,0.706206707004692,"col_a4_4h","col_mock"
"1366","Chr2:1539051-1539100",-0.57552139288584,FALSE,385.156814282861,387.145005337779,98.6078330210742,109.443756348194,-0.0074280796418772,"col_a4_4h","col_mock"
"1367","Chr2:1539101-1539150",-0.245653583824665,FALSE,733.776852749657,359.451552961691,522.851746968025,232.915495889747,1.02954405828348,"col_a4_4h","col_mock"
"1368","Chr2:1539151-1539200",-0.522275402684751,FALSE,612.100690112237,436.488721288817,617.193509347013,353.709639305081,0.487824619093654,"col_a4_4h","col_mock"
"1369","Chr2:1539201-1539250",-0.181772371611954,FALSE,388.454823472953,278.351476340634,61.1417765210117,138.964377850178,0.480839090717054,"col_a4_4h","col_mock"
"1370","Chr2:1539251-1539300",-0.183279371896848,FALSE,837.761500017384,370.723010750694,644.865945030792,27.6356430163012,1.17619791963887,"col_a4_4h","col_mock"
"1371","Chr2:1539301-1539350",-0.474799290783322,FALSE,246.755255749163,300.014647388886,69.6533250920375,138.792812597348,-0.281952124444938,"col_a4_4h","col_mock"
"1372","Chr2:1539351-1539400",-0.381993467882337,FALSE,384.284364418179,274.544222006402,176.045922946473,141.829648888458,0.485135728917618,"col_a4_4h","col_mock"
"1373","Chr2:1539401-1539450",-0.472563764707084,FALSE,586.60532401931,466.992567102508,316.109858293615,137.656399094316,0.328990577598136,"col_a4_4h","col_mock"
"1374","Chr2:1539451-1539500",-0.0116628740967606,FALSE,971.990867369184,618.729986701835,339.041966141625,194.877552632361,0.651632802870543,"col_a4_4h","col_mock"
"1375","Chr2:1539501-1539550",-0.499778732584782,FALSE,503.33136415088,563.34114031953,45.6985648224739,197.653996468093,-0.162500334730036,"col_a4_4h","col_mock"
"1376","Chr2:1539551-1539600",-0.250229265694453,FALSE,868.573942691895,537.375496626932,214.081872545509,463.476241283729,0.692718133934253,"col_a4_4h","col_mock"
"1377","Chr2:1539601-1539650",-0.382234853300165,FALSE,466.050515198639,316.683397178783,243.588651729183,188.348072789937,0.557445104119551,"col_a4_4h","col_mock"
"1378","Chr2:1539651-1539700",-0.55457250161929,FALSE,540.959949789516,515.724951305195,144.737513234045,76.6420330320921,0.0689199411366577,"col_a4_4h","col_mock"
"1379","Chr2:1539701-1539750",-0.228282792900584,FALSE,912.982971248701,675.906889297557,174.32784053603,305.692535564968,0.433763432352273,"col_a4_4h","col_mock"
"1380","Chr2:1539751-1539800",-0.551302303921364,FALSE,750.977655083719,689.789929439235,109.065285800754,352.776953410696,0.122612915418081,"col_a4_4h","col_mock"
"1381","Chr2:1539801-1539850",-0.241371372283504,FALSE,825.105542882796,640.162086757962,192.15028944291,204.62509497526,0.36614143603131,"col_a4_4h","col_mock"
"1382","Chr2:1539851-1539900",-0.553485627539901,FALSE,526.953552090478,471.211727638932,293.928610802363,194.971541926326,0.161300356457118,"col_a4_4h","col_mock"
"1383","Chr2:1539901-1539950",-0.238089096502274,FALSE,684.247610053262,930.088549818791,143.582629469958,342.118410998342,-0.44284958514652,"col_a4_4h","col_mock"
"1384","Chr2:1539951-1540000",-0.541304243444059,FALSE,689.283315741731,565.146758563687,531.358494523021,337.4356245782,0.286471536551303,"col_a4_4h","col_mock"
"1385","Chr2:1540001-1540050",2.11287775195663,TRUE,882.781967553891,446.454478039177,122.860612569189,48.1868822713085,0.983544079283617,"col_a4_4h","col_mock"
"1386","Chr2:1540051-1540100",-0.552916915721631,FALSE,899.457378143546,811.460812716508,448.946614245686,317.276806350325,0.148533493838849,"col_a4_4h","col_mock"
"1387","Chr2:1540101-1540150",-0.31893714691588,FALSE,1141.1128616875,636.839645651964,805.892757008316,375.903647477479,0.841439431378205,"col_a4_4h","col_mock"
"1388","Chr2:1540151-1540200",-0.547565684708924,FALSE,575.500890592217,662.186631224467,389.494502042107,291.871209963484,-0.20241972375788,"col_a4_4h","col_mock"
"1389","Chr2:1540201-1540250",-0.388187073680847,FALSE,801.3157185275,603.209201703242,354.832290672967,215.963633097872,0.409712340248816,"col_a4_4h","col_mock"
"1390","Chr2:1540251-1540300",-0.503880053821709,FALSE,624.001437596353,753.466089280217,223.459953382495,391.070126224714,-0.27199323009774,"col_a4_4h","col_mock"
"1391","Chr2:1540301-1540350",-0.346668143750335,FALSE,421.539342894199,542.435156718549,168.213683938966,152.695504889899,-0.363783400222721,"col_a4_4h","col_mock"
"1392","Chr2:1540351-1540400",-0.553919217647681,FALSE,322.497082977384,379.333353924737,29.2001901884682,362.064837682085,-0.234180118869736,"col_a4_4h","col_mock"
"1393","Chr2:1540401-1540450",-0.363742010162576,FALSE,654.4359159952,435.933705058101,161.827525635578,396.770520970357,0.586143174009859,"col_a4_4h","col_mock"
"1394","Chr2:1540451-1540500",0.477562990878607,FALSE,736.884175283117,279.066548580377,319.414187466039,81.7292165876272,1.40082867146252,"col_a4_4h","col_mock"
"1395","Chr2:1540501-1540550",-0.485265108190573,FALSE,710.292185743466,541.352733748288,316.994220007979,414.161530646759,0.391843684281989,"col_a4_4h","col_mock"
"1396","Chr2:1540551-1540600",-0.569689074434232,FALSE,889.777703290708,960.173194710998,740.816072324063,437.267744869965,-0.109849713795173,"col_a4_4h","col_mock"
"1397","Chr2:1540601-1540650",-0.0117427237676382,FALSE,521.376422067037,998.590793438508,29.0147223174188,527.524588366735,-0.937568263618712,"col_a4_4h","col_mock"
"1398","Chr2:1540651-1540700",-0.374627903783913,FALSE,1060.31938352466,798.658322892962,365.753532219891,381.039951865837,0.40884855554368,"col_a4_4h","col_mock"
"1399","Chr2:1540701-1540750",1.17911479965735,FALSE,448.9906088014,1065.64600327345,278.687479717535,79.9748231057765,-1.24697109448302,"col_a4_4h","col_mock"
"1400","Chr2:1540751-1540800",-0.255977880211606,FALSE,824.809420091623,569.354571686192,364.281376229482,159.902596190475,0.534733423450746,"col_a4_4h","col_mock"
"1401","Chr2:1540801-1540850",-0.462367947462808,FALSE,346.687476202241,234.604251200456,275.300926294809,136.955295474696,0.563406565027741,"col_a4_4h","col_mock"
"1402","Chr2:1540851-1540900",-0.571587534236859,FALSE,317.52376962854,306.30615239164,149.02662638718,72.8844142069077,0.0518902503123605,"col_a4_4h","col_mock"
"1403","Chr2:1540901-1540950",-0.183301909547578,FALSE,679.34926806024,485.861700518508,32.4482090565733,265.43736956716,0.483607773485793,"col_a4_4h","col_mock"
"1404","Chr2:1540951-1541000",-0.00270195915160354,FALSE,816.270133464988,389.15178965992,345.860606359599,315.446796473369,1.06871367954697,"col_a4_4h","col_mock"
"1405","Chr2:1541001-1541050",-0.575260240693355,FALSE,796.212795669499,784.006866281198,267.006749727031,493.569750573526,0.0222877672597223,"col_a4_4h","col_mock"
"1406","Chr2:1541051-1541100",0.683058569540878,FALSE,1194.61426026451,765.894321117816,241.777953710499,117.11897834492,0.641327602174694,"col_a4_4h","col_mock"
"1407","Chr2:1541101-1541150",-0.396597823048929,FALSE,600.796358847615,431.570910001226,163.146374367897,325.132135577991,0.477278445990472,"col_a4_4h","col_mock"
"1408","Chr2:1541151-1541200",-0.501387012905141,FALSE,555.13531620559,762.418719936003,570.479540594418,420.218959938906,-0.457744066312503,"col_a4_4h","col_mock"
"1409","Chr2:1541201-1541250",-0.573740841480236,FALSE,685.33744102719,712.045150548825,562.529019671214,112.605086669417,-0.0551542191327941,"col_a4_4h","col_mock"
"1410","Chr2:1541251-1541300",-0.272744269444743,FALSE,873.333523550214,543.740837415472,442.208248735767,290.995434036898,0.683613534976883,"col_a4_4h","col_mock"
"1411","Chr2:1541301-1541350",-0.57180948391331,FALSE,401.156540156423,373.210907177866,279.169092852071,320.415817995518,0.104174168158443,"col_a4_4h","col_mock"
"1412","Chr2:1541351-1541400",-0.548869517319724,FALSE,536.352787931539,582.099166878688,240.976174059799,105.60867462469,-0.118082702112417,"col_a4_4h","col_mock"
"1413","Chr2:1541401-1541450",-0.384107577376039,FALSE,487.572775456805,704.105658678816,84.7700836697065,440.662147482036,-0.530174364506195,"col_a4_4h","col_mock"
"1414","Chr2:1541451-1541500",-0.564032443997687,FALSE,597.147513722161,539.464066755727,381.878207061503,330.439036715979,0.14656049915159,"col_a4_4h","col_mock"
"1415","Chr2:1541501-1541550",-0.572404468177612,FALSE,320.395905241721,309.511540081707,130.339680548504,124.040739950531,0.0498625087121727,"col_a4_4h","col_mock"
"1416","Chr2:1542701-1542750",0.213607186944413,FALSE,10.6015813713949,38.2126491845661,15.4496188689953,18.9933017171147,-1.84977080088479,"col_a4_4h","col_mock"
